customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02034,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.55,2759.51,No
CUST-02035,Female,0,Yes,No,10,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,20.01,198.45,No
CUST-02036,Female,1,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,98.64,2371.88,Yes
CUST-02037,Male,1,Yes,No,58,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),86.02,4991.99,Yes
CUST-02038,Female,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,40.88,1144.67,No
CUST-02039,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),21.61,837.13,No
CUST-02040,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,45.46,324.77,No
CUST-02041,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.86,407.62,No
CUST-02042,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.52,861.72,No
CUST-02043,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.54,1336.58,No
CUST-02044,Female,1,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),58.93,1182.08,No
CUST-02045,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,35.6,1993.36,No
CUST-02046,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,81.18,403.35,No
CUST-02047,Male,0,No,Yes,62,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,35.47,2196.39,No
CUST-02048,Male,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),117.36,588.18,No
CUST-02049,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),61.58,3206.99,No
CUST-02050,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.83,103.38,No
CUST-02051,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.38,196.14,No
CUST-02052,Female,1,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.06,4088.7,No
CUST-02053,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,98.91,7021.13,No
CUST-02054,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),61.88,182.7,No
CUST-02055,Male,0,No,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,32.11,1832.1,No
CUST-02056,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.87,2411.26,Yes
CUST-02057,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),51.74,3615.63,No
CUST-02058,Female,0,Yes,No,5,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),68.19,342.04,Yes
CUST-02059,Male,0,No,Yes,50,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.11,2847.39,No
CUST-02060,Male,0,No,No,49,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.79,4060.67,No
CUST-02061,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.36,1273.13,No
CUST-02062,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),106.65,1067.45,Yes
CUST-02063,Female,0,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),92.13,827.34,No
CUST-02064,Male,1,No,No,60,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),53.5,3207.15,No
CUST-02065,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),62.85,744.2,No
CUST-02066,Female,0,No,No,33,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),82.18,2704.94,No
CUST-02067,Male,1,Yes,Yes,59,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),39.98,2358.44,No
CUST-02068,Female,0,No,No,50,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.18,4404.35,No
CUST-02069,Male,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,82.98,330.33,No
CUST-02070,Male,1,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,83.65,2589.22,No
CUST-02071,Male,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),51.33,563.24,No
CUST-02072,Female,1,Yes,Yes,51,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),78.16,3980.15,No
CUST-02073,Female,1,No,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.77,450.86,No
CUST-02074,Male,0,Yes,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),36.97,1958.07,No
CUST-02075,Male,0,Yes,No,53,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.85,5027.2,No
CUST-02076,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,55.96,2229.28,No
CUST-02077,Male,0,No,No,47,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),72.46,3405.88,Yes
CUST-02078,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,47.27,2357.94,No
CUST-02079,Female,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),41.59,1906.31,No
CUST-02080,Male,0,No,No,49,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),95.99,4709.67,No
CUST-02081,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.42,4387.55,No
CUST-02082,Male,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,101.63,3763.06,No
CUST-02083,Female,0,Yes,No,12,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),103.44,1240.18,No
CUST-02084,Male,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.14,1239.04,No
CUST-02085,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,98.9,106.34,No
CUST-02086,Female,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,52.59,631.75,No
CUST-02087,Male,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.25,1297.51,No
CUST-02088,Female,0,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),86.93,2863.72,No
CUST-02089,Male,1,Yes,Yes,18,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),37.9,683.76,No
CUST-02090,Female,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),63.15,503.46,No
CUST-02091,Female,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,34.39,1105.65,No
CUST-02092,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,57.15,1486.26,No
CUST-02093,Female,0,No,Yes,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),106.49,4679.56,No
CUST-02094,Male,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,79.32,88.62,No
CUST-02095,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,32.81,1832.26,No
CUST-02096,Female,0,No,No,56,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,90.55,5064.69,No
CUST-02097,Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,102.78,1541.28,No
CUST-02098,Female,0,No,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,34.64,175.53,No
CUST-02099,Male,0,Yes,No,13,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,92.41,1196.83,No
CUST-02100,Male,0,No,No,26,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,72.91,1899.14,No
CUST-02101,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.43,2899.44,No
CUST-02102,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,111.9,2026.43,No
CUST-02103,Female,0,No,No,36,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,21.66,781.43,No
CUST-02104,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),81.88,240.22,No
CUST-02105,Female,0,No,Yes,57,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,26.15,1487.03,No
CUST-02106,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,96.96,778.15,No
CUST-02107,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Mailed check,107.61,4192.73,No
CUST-02108,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),26.65,372.72,Yes
CUST-02109,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),20.58,71.59,No
CUST-02110,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,113.57,5795.27,No
CUST-02111,Male,1,No,Yes,17,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,110.65,1884.02,No
CUST-02112,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,110.37,5749.16,No
CUST-02113,Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,111.97,6490.47,No
CUST-02114,Male,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,68.01,3604.45,No
CUST-02115,Female,0,No,No,40,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.69,4626.08,No
CUST-02116,Male,0,No,Yes,59,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),107.23,6323.44,No
CUST-02117,Female,0,Yes,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),27.77,82.03,No
CUST-02118,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,99.27,3769.98,No
CUST-02119,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,89.24,532.15,No
CUST-02120,Female,1,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.41,689.54,Yes
CUST-02121,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),91.79,5687.71,No
CUST-02122,Male,0,No,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,66.49,4256.98,No
CUST-02123,Male,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,103.38,4130.43,No
CUST-02124,Female,1,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,99.88,4299.92,No
CUST-02125,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,112.23,4941.75,No
CUST-02126,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),25.53,1738.27,Yes
CUST-02127,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,89.02,4448.71,No
CUST-02128,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,55.71,3565.66,Yes
CUST-02129,Female,0,No,No,53,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),95.6,5066.17,No
CUST-02130,Male,1,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,78.26,4304.43,No
CUST-02131,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.56,4790.06,No
CUST-02132,Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,18.42,718.9,No
CUST-02133,Male,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,78.72,4488.67,Yes
CUST-02134,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,60.04,847.78,No
CUST-02135,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,51.25,917.47,No
CUST-02136,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),116.88,1045.99,Yes
CUST-02137,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.04,1325.52,Yes
CUST-02138,Female,0,No,Yes,42,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,71.99,3016.02,No
CUST-02139,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,104.87,3153.38,No
CUST-02140,Female,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.71,616.57,No
CUST-02141,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,79.99,2162.64,Yes
CUST-02142,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.09,6341.9,No
CUST-02143,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,30.36,576.04,No
CUST-02144,Male,0,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.61,1414.48,No
CUST-02145,Female,0,No,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,26.26,1524.53,No
CUST-02146,Male,0,No,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,117.24,940.69,No
CUST-02147,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),76.09,681.06,No
CUST-02148,Female,0,No,No,44,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,66.95,2951.11,No
CUST-02149,Male,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),51.84,728.36,No
CUST-02150,Male,0,Yes,Yes,29,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,62.95,1828.1,No
CUST-02151,Male,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,95.59,4491.61,No
CUST-02152,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),109.67,4279.07,No
CUST-02153,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.49,1214.36,No
CUST-02154,Female,1,No,No,45,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),47.96,2160.19,No
CUST-02155,Female,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,36.91,192.84,Yes
CUST-02156,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),61.55,1419.55,No
CUST-02157,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.05,429.62,No
CUST-02158,Female,0,No,No,5,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),90.13,454.51,No
CUST-02159,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),105.57,3384.29,No
CUST-02160,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,72.21,2670.77,No
CUST-02161,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,66.88,2880.77,No
CUST-02162,Male,0,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,75.58,1211.57,No
CUST-02163,Female,1,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,106.84,3205.52,No
CUST-02164,Female,1,No,No,36,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,82.85,2989.35,No
CUST-02165,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,96.74,963.96,No
CUST-02166,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),89.95,356.55,No
CUST-02167,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),110.35,6940.27,No
CUST-02168,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,99.69,194.73,No
CUST-02169,Female,1,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),52.12,2864.4,No
CUST-02170,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,103.44,6413.03,No
CUST-02171,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),64.74,2397.62,No
CUST-02172,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,102.72,5448.57,Yes
CUST-02173,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.57,101.92,No
CUST-02174,Male,1,Yes,No,1,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,86.53,87.08,No
CUST-02175,Male,1,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),89.89,983.87,No
CUST-02176,Female,0,No,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),32.11,1245.64,No
CUST-02177,Female,0,No,No,1,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,50.38,52.0,No
CUST-02178,Male,1,Yes,Yes,56,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),73.77,4131.63,No
CUST-02179,Female,1,No,No,46,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),18.35,846.57,No
CUST-02180,Female,0,Yes,No,35,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.73,3598.45,No
CUST-02181,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),54.95,162.44,No
